cluster1838_HDZ-culi-230-S277	LT558846;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Marseilla,s:massiliensis;	83.7	1460	216	6	1	1460	1	1494	-1	0
cluster2617_HDZ-culi-040-S187	ADMB01000074.90.1632;tax=k:Bacteria,p:Firmicutes,c:Negativicutes,o:Veillonellales-Selenomonadales,f:Selenomonadaceae,g:Megamonas,s:Megamonas_funiformis;	94.4	1468	74	4	1	1463	1	1543	-1	0
cluster2309_HDZ-culi-354-S177	ADMB01000074.90.1632;tax=k:Bacteria,p:Firmicutes,c:Negativicutes,o:Veillonellales-Selenomonadales,f:Selenomonadaceae,g:Megamonas,s:Megamonas_funiformis;	94.7	1463	72	4	1	1461	1	1543	-1	0
cluster1793_HDZ-culi-184-S248	NR_113097;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella,s:buccae;	89.0	1461	158	2	1	1459	1	1480	-1	0
cluster4805_HDZ-culi-097-S91	AJ428553;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Butyrivibrio,s:hungatei;	90.9	1461	119	11	1	1460	1	1475	-1	0
cluster1656_HDZ-culi-224-S123	AB626129.1.1475;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Staphylococcales,f:Staphylococcaceae,g:Staphylococcus,s:Staphylococcus_xylosus;	99.9	1461	1	0	1	1461	1	1475	-1	0
cluster80_HDZ-culi-365-S211	LT629783.2341687.2343227;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_fragi;	100.0	1460	0	0	1	1460	1	1541	-1	0
cluster1515_HDZ-culi-166-S197	HM218546.1.1456;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus,s:Enterococcus_faecium;	100.0	1456	0	0	1	1459	1	1456	-1	0
cluster1812_HDZ-culi-308-S117	EU888120;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Staphylococcaceae,g:Staphylococcus,s:microti;	99.7	1459	5	0	1	1459	1	1477	-1	0
cluster112_HDZ-culi-429-E1-S355b	CP014609.3129654.3131217;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Planococcaceae,g:Solibacillus,s:Solibacillus_silvestris;	99.9	1458	1	0	1	1458	1	1564	-1	0
cluster618_HDZ-culi-450-S322	358229;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Rahnella,s:aquatilis;	99.6	1459	2	4	1	1458	1	1506	-1	0
cluster13_HDZ-culi-089-S64	EU085557;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Aeromonadales,f:Aeromonadaceae,g:Aeromonas,s:dhakensis;	99.9	1457	2	0	1	1457	1	1503	-1	0
cluster1308_HDZ-culi-373-S219	3940564;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Rahnella,s:aquatilis;	99.6	1457	4	2	1	1457	1	1504	-1	0
cluster356_HDZ-culi-224-S123	AB596941.1.1472;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:Leuconostoc_lactis;	100.0	1457	0	0	1	1457	1	1472	-1	0
cluster2581_HDZ-culi-258-S162	FJ796245;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus,s:cibarius;	99.4	1457	7	1	1	1457	1	1476	-1	0
cluster675_HDZ-culi-452-S344	455671;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus,s:garvieae;	98.4	1463	16	7	1	1457	1	1500	-1	0
cluster1029_HDZ-culi-452-S344	CP010423.2935767.2937320;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Budviciaceae,g:Pragia,s:Pragia_fontium;	96.5	1456	50	1	1	1456	1	1554	-1	0
cluster2661_HDZ-culi-408-S338	LT631514;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Christensenellaceae,g:Beduinibacterium,s:massiliense;	87.9	1456	156	5	1	1456	1	1440	-1	0
cluster1099_HDZ-culi-396-S273	CP023478.4459573.4461100;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Klebsiella_quasipneumoniae;	99.5	1457	2	3	1	1456	1	1528	-1	0
cluster2249_HDZ-culi-272-S312	KU598846.1.1507;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Morganella,s:Morganella_morganii;	99.7	1457	2	2	1	1456	1	1507	-1	0
cluster277_HDZ-culi-322-S133	MF363155;tax=k:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:agri;	90.2	1456	126	4	1	1456	1	1496	-1	0
cluster3209_HDZ-culi-184-S248	AJ428553;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Butyrivibrio,s:hungatei;	90.5	1458	127	8	1	1456	1	1475	-1	0
cluster3512_HDZ-culi-350-S174	NR_114705;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Pectobacteriaceae,g:Brenneria,s:alni;	92.8	1459	98	4	1	1456	1	1502	-1	0
cluster901_HDZ-culi-250-S150	237265;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Veillonellaceae,g:Megamonas,s:hypermegale;	94.5	1457	74	4	1	1456	1	1478	-1	0
cluster4950_HDZ-culi-065-S4	LT615363;tax=k:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Desulfovibrionales,f:Desulfovibrionaceae,g:Mailhella,s:massiliensis;	92.2	1456	113	1	1	1456	1	1511	-1	0
cluster4019_HDZ-culi-219-S81	CP023529.2260756.2262304;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Lelliottia_amnigena;	99.2	1456	7	5	1	1456	1	1549	-1	0
cluster1034_HDZ-culi-089-S64	NZ_RAHI01000055.1;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Rahnella,s:variigena;	98.8	1455	17	0	1	1455	1	1550	-1	0
cluster1031_HDZ-culi-381-S327	U90758.1.1475;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Serratia,s:Rahnella_inusitata;	99.7	1455	3	2	1	1455	1	1475	-1	0
cluster104_HDZ-culi-021-S7	MRWE01000064;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Rouxiella,s:badensis;	99.6	1455	6	0	1	1455	1	1551	-1	0
cluster110_HDZ-culi-372-S218	AJ233417;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Erwinia,s:rhapontici;	99.6	1455	6	0	1	1455	1	1497	-1	0
cluster1181_HDZ-culi-430-S292	CP029133.3139579.3141107;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus,s:Proteus_mirabilis;	100.0	1455	0	0	1	1455	1	1529	-1	0
cluster1302_HDZ-culi-269-S309	CP023965.722550.724102;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus,s:Proteus_vulgaris;	99.7	1455	4	1	1	1455	1	1553	-1	0
cluster1314_HDZ-culi-390-S267	4480725;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Rahnella,s:aquatilis;	100.0	1455	0	0	1	1455	1	1545	-1	0
cluster1550_HDZ-culi-269-S309	CP025933.3703441.3704987;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Morganella,s:Morganella_morganii;	100.0	1455	0	0	1	1455	1	1547	-1	0
cluster2645_HDZ-culi-250-S150	KX198132;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella,s:rara;	90.1	1458	141	2	1	1455	1	1535	-1	0
cluster173_HDZ-culi-310-S119	JN104029;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Neisseria,s:oralis;	99.7	1455	5	0	1	1455	1	1463	-1	0
cluster2577_HDZ-culi-272-S312	CP020820.3232189.3233741;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Pantoea,s:Pantoea_vagans;	99.7	1455	5	0	1	1455	1	1553	-1	0
cluster2952_HDZ-culi-310-S119	4430842;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Neisseriales,f:Neisseriaceae,g:Neisseria,s:canis;	99.9	1455	2	0	1	1455	1	1483	-1	0
cluster3389_HDZ-culi-166-S197	CP029736.1860735.1862276;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Providencia,s:Providencia_rettgeri;	99.4	1455	5	2	1	1455	1	1542	-1	0
cluster3517_HDZ-culi-224-S123	AB273745.1.1489;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Serratia,s:Ewingella_americana;	99.9	1455	0	1	1	1455	1	1489	-1	0
cluster913_HDZ-culi-089-S64	CP014070.70116.71667;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Citrobacter,s:Citrobacter_amalonaticus;	99.9	1455	1	1	1	1455	1	1552	-1	0
cluster1008_HDZ-culi-396-S273	CP017184.4479915.4481470;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Enterobacter_roggenkampii;	99.9	1454	1	0	1	1454	1	1556	-1	0
cluster1103_HDZ-culi-089-S64	KF057941;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Pseudocitrobacter,s:faecalis;	99.1	1454	13	0	1	1454	1	1459	-1	0
cluster1137_HDZ-culi-396-S273	4415622;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Trabulsiella,s:farmeri;	99.4	1454	8	0	1	1454	1	1467	-1	0
cluster1254_HDZ-culi-430-S292	CP032184.731279.732830;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Citrobacter,s:Citrobacter_freundii;	99.9	1454	2	0	1	1454	1	1552	-1	0
cluster1362_HDZ-culi-450-S322	CP025757.61667.63222;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Citrobacter,s:Citrobacter_freundii;	99.6	1454	6	0	1	1454	1	1556	-1	0
cluster1439_HDZ-culi-450-S322	CP016889.1718106.1719657;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Pantoea,s:Pantoea_agglomerans;	100.0	1454	0	0	1	1454	1	1552	-1	0
cluster2396_HDZ-culi-253-S153	CP022114.3972006.3973553;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Kluyvera,s:Kluyvera_georgiana;	99.4	1454	0	8	1	1454	1	1548	-1	0
cluster2508_HDZ-culi-272-S312	CP014207.1151684.1153233;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Pantoea,s:Pantoea_ananatis;	100.0	1454	0	0	1	1454	1	1550	-1	0
cluster3291_HDZ-culi-224-S123	AJ233400;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Buttiauxella,s:agrestis;	98.6	1454	17	3	1	1454	1	1504	-1	0
cluster3312_HDZ-culi-314-S126	AP014951.1052006.1053548;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Klebsiella_oxytoca;	99.9	1454	0	2	1	1454	1	1543	-1	0
cluster5639_HDZ-culi-326-S137	CP025631.115357.116906;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Klebsiella,s:Klebsiella_pneumoniae;	99.9	1454	0	1	1	1454	1	1550	-1	0
cluster651_HDZ-culi-372-S218	LN624761;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Erwinia,s:endophytica;	99.0	1442	11	3	1	1454	1	1454	-1	0
cluster1156_HDZ-culi-389-S266	AB681773;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Erwinia,s:aphidicola;	99.6	1453	6	0	1	1453	1	1461	-1	0
cluster1314_HDZ-culi-373-S219	CP014017.1740050.1741594;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Serratia,s:Serratia_liquefaciens;	100.0	1453	0	0	1	1453	1	1545	-1	0
cluster1428_HDZ-culi-373-S219	KF228926.1.1502;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Enterobacter_cloacae;	99.6	1453	5	1	1	1453	1	1502	-1	0
cluster1684_HDZ-culi-392-S269	KY548925;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus,s:petauri;	99.9	1453	0	1	1	1453	1	1537	-1	0
cluster1439_HDZ-culi-350-S174	678690;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Aerococcaceae,g:Abiotrophia,s:defectiva;	94.8	1457	72	4	1	1453	1	1559	-1	0
cluster2380_HDZ-culi-026-S15	CP007607.5369320.5370858;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_thuringiensis;	99.9	1453	0	1	1	1453	1	1539	-1	0
cluster4133_HDZ-culi-241-S141	CP029128.3623863.3625390;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Klebsiella_oxytoca;	98.2	1453	25	1	1	1453	1	1528	-1	0
cluster7557_HDZ-culi-013-S8	CP023536.618667.620209;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Providencia,s:Providencia_alcalifaciens;	99.7	1453	2	2	1	1453	1	1543	-1	0
cluster857_HDZ-culi-336-S159	4317943;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Escherichia,s:hermannii;	99.9	1454	0	1	1	1453	1	1488	-1	0
cluster1036_HDZ-culi-396-S273	CP014071.385139.386688;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Klebsiella_quasipneumoniae;	99.6	1452	6	0	1	1452	1	1550	-1	0
cluster106_HDZ-culi-373-S219	AGDK01000025.295.1822;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Klebsiella,s:Klebsiella_oxytoca;	99.0	1452	15	0	1	1452	1	1528	-1	0
cluster115_HDZ-culi-211-S106	1626578;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Klebsiella,s:oxytoca;	99.9	1452	1	0	1	1452	1	1542	-1	0
cluster1164_HDZ-culi-381-S327	AF310218;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Kluyvera,s:cryocrescens;	99.7	1450	5	0	1	1452	1	1459	-1	0
cluster1659_HDZ-culi-269-S309	NR_114705;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Pectobacteriaceae,g:Brenneria,s:alni;	93.3	1456	92	4	1	1452	1	1502	-1	0
cluster1757_HDZ-culi-342-S171	CP018628.4433767.4435289;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Lelliottia,s:Lelliottia_jeotgali;	99.9	1452	2	0	1	1452	1	1523	-1	0
cluster1624_HDZ-culi-047-S190	AGZQ01000017.129.1643;tax=k:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Tannerellaceae,g:Parabacteroides,s:Parabacteroides_merdae;	92.0	1454	112	4	1	1452	1	1515	-1	0
cluster1323_HDZ-culi-089-S64	CP018785.2743728.2745242;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Enterobacter_cloacae;	100.0	1452	0	0	1	1452	1	1515	-1	0
cluster1907_HDZ-culi-089-S64	183258;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Enterobacter,s:ludwigii;	99.9	1452	1	0	1	1452	1	1499	-1	0
cluster302_HDZ-culi-373-S219	CP015774.913338.914891;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Enterobacter,s:Lelliottia_amnigena;	99.4	1452	9	0	1	1452	1	1554	-1	0
cluster3347_HDZ-culi-258-S162	CP023965.758911.760462;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus,s:Proteus_vulgaris;	98.6	1454	16	4	1	1452	1	1552	-1	0
cluster2331_HDZ-culi-065-S4	NR_113231;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:glucerasea;	96.1	1451	53	2	1	1451	1	1491	-1	0
cluster1360_HDZ-culi-408-S338	MK439508;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Anaerotignum,s:faecicola;	92.1	1452	109	3	1	1451	1	1535	-1	0
cluster278_HDZ-culi-322-S133	MF363155;tax=k:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Roseisolibacter,s:agri;	90.6	1451	122	3	1	1451	1	1496	-1	0
cluster787_HDZ-culi-389-S266	AB681815.1.1475;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:Leuconostoc_citreum;	100.0	1452	0	0	1	1452	1	1475	-1	0
cluster1315_HDZ-culi-384-S261	DQ851143.1.1540;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Haemophilus,s:Haemophilus_simiae;	98.3	1450	22	1	1	1450	1	1540	-1	0
cluster3603_HDZ-culi-224-S123	EU036987;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Yersiniaceae,g:Serratia,s:nematodiphila;	100.0	1451	0	0	1	1451	1	1500	-1	0
cluster588_HDZ-culi-452-S344	LT599049.2198175.2199709;tax=k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Lactococcus,s:Lactococcus_lactis;	99.7	1450	4	0	1	1450	1	1535	-1	0
cluster224_HDZ-culi-322-S133	4416538;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Methylibium,s:petroleiphilum;	90.4	1450	131	5	1	1450	1	1450	-1	0
cluster80_HDZ-culi-311-S120	CP001607.1920301.1921827;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Aggregatibacter,s:Aggregatibacter_aphrophilus;	93.8	1450	86	4	1	1450	1	1527	-1	0
cluster10094_HDZ-culi-321-S132	NR_117778;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Sutterellaceae,g:Sutterella,s:wadsworthensis;	97.1	1436	38	4	1	1449	1	1462	-1	0
cluster1270_HDZ-culi-381-S327	2491382;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:viridiflava;	99.9	1449	1	0	1	1449	1	1534	-1	0
cluster2741_HDZ-culi-308-S117	DQ851143.1.1540;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Haemophilus,s:Haemophilus_simiae;	98.9	1449	14	2	1	1449	1	1540	-1	0
cluster1469_HDZ-culi-450-S322	AJ492829;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:poae;	99.9	1449	1	0	1	1449	1	1529	-1	0
cluster3093_HDZ-culi-319-S157	LT576405;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Sutterellaceae,g:Duodenibacillus,s:massiliensis;	98.2	1449	25	1	1	1449	1	1497	-1	0
cluster3236_HDZ-culi-088-S234	CP010350.1666491.1668035;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter_johnsonii;	99.9	1449	0	1	1	1449	1	1545	-1	0
cluster1302_HDZ-culi-396-S273	AF255337.1.1492;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_reactans;	100.0	1449	0	0	1	1449	1	1492	-1	0
cluster341_HDZ-culi-322-S133	KU379667;tax=k:Bacteria,p:Bacteroidetes,c:Chitinophagia,o:Chitinophagales,f:Chitinophagaceae,g:Pseudoflavitalea,s:rhizosphaerae;	93.4	1449	88	5	1	1449	1	1463	-1	0
cluster1448_HDZ-culi-437-S253	1105211;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:producta;	91.7	1448	115	4	1	1448	1	1491	-1	0
cluster5_HDZ-culi-046-S48	CP014947.4780669.4782215;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_koreensis;	99.9	1449	1	0	1	1449	1	1547	-1	0
cluster859_HDZ-culi-375-S285	DQ851143.1.1540;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pasteurellales,f:Pasteurellaceae,g:Haemophilus,s:Haemophilus_simiae;	96.8	1449	45	2	1	1449	1	1540	-1	0
cluster1596_HDZ-culi-430-S292	146665;tax=k:Bacteria,p:Firmicutes,c:Erysipelotrichi,o:Erysipelotrichales,f:Erysipelotrichaceae,g:[Eubacterium],s:biforme;	92.1	1460	101	3	1	1448	1	1501	-1	0
cluster2795_HDZ-culi-318-S156	AB490809;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Christensenellaceae,g:Christensenella,s:minuta;	99.9	1448	0	1	1	1448	1	1497	-1	0
cluster2632_HDZ-culi-314-S126	CP015402.2294917.2296466;tax=k:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:Muribaculum,s:Muribaculum_intestinale;	81.1	1466	245	6	1	1447	1	1550	-1	0
cluster2213_HDZ-culi-047-S190	NR_113097;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella,s:buccae;	88.5	1448	159	4	1	1446	1	1480	-1	0
cluster1229_HDZ-culi-202-E1-S348	LT558849;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Phocea,s:massiliensis;	89.7	1447	129	7	1	1446	1	1476	-1	0
cluster433_HDZ-culi-322-S133	NR_114134;tax=k:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Janthinobacterium,s:agaricidamnosum;	97.6	1449	29	2	1	1447	1	1456	-1	0
cluster2398_HDZ-culi-037-S186	NR_113097;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotella,s:buccae;	88.8	1447	157	4	1	1446	1	1480	-1	0
cluster2324_HDZ-culi-437-S253	158939;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:producta;	93.4	1446	91	3	1	1446	1	1454	-1	0
cluster228_HDZ-culi-322-S133	AB548216;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Nevskiales,f:Steroidobacteraceae,g:Povalibacter,s:uvarum;	91.5	1446	123	0	1	1446	1	1508	-1	0
cluster434_HDZ-culi-322-S133	NR_164980.1;tax=k:Bacteria,p:Bacteroidetes,c:Chitinophagia,o:Chitinophagales,f:Chitinophagaceae,g:Flavisolibacter,s:galbus;	95.1	1443	70	0	1	1446	1	1446	-1	0
cluster3042_HDZ-culi-408-S338	LT558849;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Phocea,s:massiliensis;	89.0	1447	139	7	1	1446	1	1476	-1	0
cluster4382_HDZ-culi-169-S244	MK521458;tax=k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:Duncaniella,s:dubosii;	83.9	1452	225	6	1	1446	1	1542	-1	0
cluster3244_HDZ-culi-028-S16	NR_074809;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Roseburia,s:hominis;	96.4	1446	50	2	1	1446	1	1535	-1	0
cluster4439_HDZ-culi-060-S80	HM120211;tax=k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Oribacterium,s:asaccharolyticum;	86.6	1438	177	6	1	1446	1	1436	-1	0
cluster76_HDZ-culi-322-S133	CP015118.5703155.5704693;tax=k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhizobacter,s:Rhizobacter_gummiphilus;	97.5	1446	36	0	1	1446	1	1539	-1	0
cluster3575_HDZ-culi-254-S154	CP015402.2294917.2296466;tax=k:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:Muribaculum,s:Muribaculum_intestinale;	83.8	1456	224	6	1	1445	1	1550	-1	0
